SLEEP STAGE,M1,M2,M3,V1,V2,V3,SD1,SD2,SD3,E1,E2,E3,CV1,CV2,CV3,SNR1 ,SNR2,SNR3,CC1,CC2,CC3
2,-0.003030365185,-0.3415330897,-0.0001840513378,2.212067516,31.37227816,5.072696296,4.893242695,984.2198372,25.73224771,2.939846662,1.15516641,2.000003004,-0.0006192959095,-0.0003470089474,-0.000007152555809,-1614.736969,-2881.770074,-139810.1639,-0.0001265614538,-0.0000003525726004,-0.0000002779607864
2,0.0006341465955,-0.006740248093,0.004775849228,2.214455564,39.2628425,5.126764738,4.903813446,1541.570801,26.28371668,3.040231203,1.124813024,1.868039996,0.000129317031,-0.000004372324702,0.000181703725,7732.93349,-228711.2848,5503.4645,0.0000263707077,-0.000000002836278878,0.000006913167084
2,0.0007832212024,0.1399797564,-0.01060786217,2.375231684,30.92170178,4.725898164,5.641725554,956.1516407,22.33411346,3.027282505,1.164244446,2.197067571,0.0001388265336,0.0001463991175,-0.0004749623124,7203.233949,6830.64227,-2105.430207,0.00002460710509,0.0000001531128654,-0.00002126622636
2,0.0004366852845,0.07272927043,0.002131347518,1.054149634,3.796627059,2.224587555,1.11123145,14.41437703,4.948789792,4.054549452,2.267668024,2.869757401,0.0003929741949,0.005045606223,0.0004306805517,2544.696351,198.1922401,2321.906564,0.0003536384746,0.0003500398397,0.00008702744911
2,0.001732114256,0.00597906241,0.009274364389,1.293375016,5.906855499,2.881722664,1.672818931,34.89094189,8.304325514,3.559942215,1.780539094,2.557620455,0.001035446349,0.0001713643165,0.001116811278,965.7670825,5835.520604,895.4064306,0.0006189829217,0.000004911427072,0.000134485489
2,0.002064828085,0.00702526021,-0.0002159487294,1.323560637,10.726607,4.070430909,1.751812759,115.0600978,16.56840779,3.723889333,1.510152356,2.203697308,0.001178680811,0.00006105731131,-0.00001303376475,848.4061082,16378.05495,-76723.80307,0.0006728349277,0.0000005306558267,-0.0000007866636866
2,-0.002399931521,0.05666337706,-0.009634128897,1.109330387,6.583579562,2.91323929,1.230613908,43.34351984,8.48696316,3.960607176,1.765485474,2.430059849,-0.001950190473,0.00130730908,-0.001135167988,-512.7704261,764.9300499,-880.9268852,-0.001584729751,0.0000301615809,-0.0001337543202
2,0.001297293615,0.07400331812,0.0009072933659,1.044666395,3.754972413,2.598750203,1.091327876,14.09981782,6.753502618,3.99278929,2.469782776,2.790979663,0.001188729476,0.005248530092,0.00013434412,841.2342926,190.5295354,7443.571035,0.001089250538,0.0003722409864,0.00001989251024
2,-0.003804194868,-0.1411236111,-0.0008907324538,1.295399781,5.018068387,3.405721277,1.678060592,25.18101034,11.59893742,3.562064421,1.602796488,2.337267581,-0.002267018775,-0.005604366512,-0.00007679431499,-441.107948,-178.4322988,-13021.79725,-0.001350975516,-0.0002225632108,-0.000006620806046
2,0.004216055631,-0.015994425,0.00288466639,2.072690072,18.878554,5.683486953,4.296044136,356.3998013,32.30202394,3.174754571,1.245337341,1.834130527,0.0009813808933,-0.00004487776072,0.00008930296118,1018.972355,-22282.75172,11197.83697,0.0002284382707,-0.0000001259197131,0.000002764624327
2,-0.002682215215,0.160842021,-0.005348796717,1.746640556,12.9297453,4.132614237,3.050753232,167.1783136,17.07850043,3.344129277,1.406976945,2.237212322,-0.0008791976967,0.0009620985976,-0.0003131888972,-1137.400614,1039.39451,-3192.961209,-0.000288190368,0.000005754924649,-0.00001833819652
2,-0.0005189480984,-0.09353656852,0.001276012883,1.649976589,11.26300713,3.748579856,2.722422745,126.8553297,14.05185094,3.728684872,1.43304227,2.189609236,-0.000190619954,-0.0007373483538,0.00009080745932,-5246.040506,-1356.21107,11012.31119,-0.00007001849893,-0.000005812513795,0.000006462313023
2,0.0003448329899,0.03272045097,0.00432355711,1.587115513,16.91669496,3.127729647,2.51893565,286.1745683,9.782692747,3.8383631,1.618689538,2.606198904,0.0001368963077,0.0001143373821,0.0004419598184,7304.798915,8746.045971,2262.649133,0.00005434688563,0.0000003995371873,0.00004517772661
2,-0.0003940791642,-0.1659176856,-0.00265014677,1.446826101,24.91580892,5.217502598,2.093305767,620.7975342,27.22233336,3.803161645,1.236974294,1.876153347,-0.0001882568569,-0.0002672653747,-0.00009735193286,-5311.891509,-3741.599529,-10272.00971,-0.00008993280387,-0.0000004305193883,-0.000003576178852
2,0.001690762788,-0.026872189,0.001150231812,1.658526429,7.584272607,4.646560377,2.750709914,57.52119098,21.59052334,3.373840744,1.571970073,2.037091212,0.0006146641562,-0.000467170247,0.0000532748463,1626.904692,-2140.547277,18770.58442,0.0002234565532,-0.000008121706785,0.000002467510651
2,0.001439058041,0.08540728323,-0.005685670124,1.939316892,8.763283078,3.389225848,3.760950008,76.79513031,11.48685185,3.479988481,2.137885981,2.44174709,0.000382631526,0.001112144519,-0.0004949720079,2613.480417,899.1637177,-2020.316269,0.0001017379984,0.00001448196668,-0.00004309031007
2,0.001004233219,0.005577341803,0.00446198942,1.137336121,5.200471301,3.486005378,1.293533452,27.04490175,12.15223349,4.034153001,2.138727233,2.357425316,0.0007763488592,0.0002062252565,0.0003671744311,1288.080723,4849.066583,2723.50119,0.0006001768707,0.000007625291392,0.00003021456354
2,-0.0008386926934,-0.1699694846,0.01065762361,1.451454737,4.899611386,3.557091959,2.106720853,24.00619173,12.65290321,3.603097787,1.806291125,2.299591573,-0.0003981033806,-0.007080235236,0.0008423065787,-2511.910345,-141.2382452,1187.216181,-0.0001889682632,-0.0002949337119,0.00006657022225
2,-0.0003592651244,0.1467708188,-0.001111289866,1.42775235,7.429283606,2.933211508,2.038476774,55.19425489,8.603729751,3.522528492,1.601046247,2.642732424,-0.0001762419514,0.002659168406,-0.0001291637345,-5674.017974,376.0574161,-7742.111232,-0.0000864576696,0.000048178355,-0.00001501252809
2,0.001383960256,0.05199817136,0.001881534072,1.215937488,7.079753001,3.621429622,1.478503975,50.12290255,13.11475251,3.828261863,1.452633971,2.409616206,0.0009360544705,0.001037413412,0.0001434669904,1068.313898,963.93587,6970.244496,0.000633109201,0.000020697393,0.00001093935934
2,-0.002275416215,-0.05606736712,-0.007477473296,1.178326305,3.976496994,2.9082987,1.388452882,15.81252834,8.458201327,3.654324669,1.967462849,2.445497942,-0.00163881414,-0.003545755992,-0.0008840500488,-610.1973225,-282.0273032,-1131.157677,-0.001180316711,-0.0002242371311,-0.0001045198636
2,0.0007148583682,0.004923777508,0.001597732076,1.194783127,4.312383839,2.321093932,1.42750672,18.59665437,5.387477042,3.652958229,2.633965988,2.875469549,0.0005007740826,0.0002647668451,0.0002965640621,1996.908456,3776.907941,3371.952734,0.0003508033101,0.00001423733753,0.00005504692824
2,0.0004670922985,0.122412649,-0.001137984586,1.278916741,2.890540206,1.937354229,1.63562803,8.355222682,3.753341408,3.727592066,2.809896602,3.111082932,0.0002855736695,0.01465103369,-0.0003031923992,3501.723396,68.25456971,-3298.235716,0.0001745957298,0.001753518038,-0.00008077932868
2,-0.0009821928555,0.02134719285,-0.002127624934,1.452033502,3.040414769,2.089474263,2.10840129,9.244121966,4.365902695,3.479445743,2.765088557,2.8019279,-0.0004658472086,0.002309272089,-0.0004873276119,-2146.62658,433.0368884,-2052.007675,-0.0002209480761,0.0002498097816,-0.0001116212719
2,-0.002676306161,0.06229134378,-0.001212979653,1.113210785,2.898205126,1.946897681,1.239238251,8.399592951,3.790410582,3.98764931,2.714601211,2.984669529,-0.002159638115,0.007415995531,-0.000320012734,-463.0405404,134.8436627,-3124.87565,-0.001742714215,0.0008828993946,-0.00008442693136
2,0.0008243594315,-0.0562306816,0.004345859165,1.424608468,2.581891279,2.396875076,2.029509287,6.666162574,5.745010131,3.734473875,2.644113416,3.067615877,0.0004061865777,-0.008435240062,0.0007564580506,2461.922808,-118.5502716,1321.95037,0.0002001402902,-0.00126538169,0.0001316721874
2,-0.001318136471,-0.03206057076,-0.00277815988,1.435328041,2.951358679,2.778753482,2.060166584,8.710518052,7.721470914,3.708922668,2.220279961,2.639167664,-0.0006398203337,-0.003680673247,-0.0003597967163,-1562.938762,-271.6894256,-2779.347211,-0.0003105672806,-0.0004225550334,-0.00004659691403
2,-5.72E-05,-0.05565668456,-0.0005321577491,1.243740009,3.279434571,1.844332024,1.546889211,10.7546911,3.401560613,3.762408053,2.322867005,3.104043245,-3.70E-05,-0.005175107683,-0.0001564451761,-2.70E+04,-193.2326941,-6392.015561,-2.39E-05,-0.000481195381,-0.0000459921765
2,5.91E-05,-0.08063833252,0.000689458339,1.312671689,4.576802397,2.172517381,1.723106964,20.94712018,4.719831769,3.776922066,2.377422066,3.053122515,3.43E-05,-0.003849614258,0.0001460768885,2.91E+04,-259.7662864,6845.709889,1.99E-05,-0.0001837777329,0.00003094959643
2,0.001377306441,0.01846580133,0.005718186347,1.200430199,2.575276544,2.123643237,1.441032664,6.632049279,4.509860596,3.846199901,2.836289473,2.927132806,0.0009557773922,0.002784328125,0.001267929734,1046.268732,359.1530722,788.687238,0.000663258659,0.0004198292273,0.0002811461035
2,0.00109077667,0.02095344831,0.004439303981,1.258079689,3.886569306,2.548905127,1.582764503,15.10542097,6.496917348,3.8746341,3.582154982,2.771223211,0.0006891591689,0.001387147591,0.0006832938982,1451.043598,720.903822,1463.499093,0.0004354148501,0.00009183111107,0.0001051720164
2,-0.001875179357,0.009633781251,-0.00351788845,1.905621036,4.282436554,3.955443199,3.631391531,18.33926284,15.6455309,3.384514405,2.596096434,2.356247771,-0.0005163803849,0.0005253090779,-0.0002248494137,-1936.556905,1903.641194,-4447.420982,-0.0001421990387,0.00002864395818,-0.00001437147867
2,0.001596566323,0.02175360868,-0.0003905400499,2.190513495,5.159606508,4.276146444,4.798349373,26.62153932,18.28542841,3.143511655,1.799466629,2.303318075,0.0003327324042,0.0008171431568,-0.00002135799289,3005.41813,1223.775775,-46820.87897,0.00006934309662,0.00003069481246,-0.000001168033497
2,-5.31E-06,0.08269306374,-0.003204773533,1.524269366,3.987460277,2.726213383,2.3233971,15.89983946,7.432239408,3.707226818,2.320891889,2.600536779,-2.28E-06,0.00520087413,-0.0004311989102,-4.38E+05,192.2753704,-2319.115323,-9.83E-07,0.0003271023045,-0.00005801736011
2,-0.001576067652,-0.01569940097,-0.001667114283,1.874485698,3.514188784,3.134326206,3.513696632,12.34952281,9.824000766,3.405681243,1.854230927,2.66700257,-0.0004485497232,-0.001271255677,-0.0001696981019,-2229.407239,-786.6238227,-5892.817827,-0.0001276574987,-0.0001029396598,-0.00001727382824
2,0.003165633283,-0.02633055826,0.005717499394,2.864091694,3.572248882,4.483406399,8.203021231,12.76096207,20.10093293,2.928341503,2.267002226,2.090489457,0.0003859106534,-0.002063367802,0.000284439504,2591.273372,-484.6445695,3515.686063,0.00004704494144,-0.0001616937493,0.00001415056231
2,-0.001768249508,0.02974653672,0.001667733243,2.849410602,5.845453423,4.860786048,8.119140779,34.16932572,23.627241,3.060598291,1.808792402,2.365623815,-0.0002177877631,0.0008705625906,0.0000705851878,-4591.626205,1148.682485,14167.27831,-0.00002682399148,0.00002547789786,0.000002987449436
2,0.001626450903,0.07501456657,0.001639175031,3.379229574,5.040995474,7.018207489,11.41919252,25.41163537,49.25523635,2.802561046,2.13455695,2.447135389,0.000142431341,0.002951977134,0.00003327920343,7020.926667,338.7560115,30048.79615,0.00001247297834,0.0001161663581,0.0000006756480304
2,0.0007177812218,0.02856708717,0.005649292265,2.188649376,4.209809795,2.859667255,4.790186091,17.72249851,8.17769681,3.220785687,2.347590742,2.57523185,0.0001498441205,0.001611910823,0.0006908170352,6673.601852,620.3817144,1447.561292,0.00003128148211,0.00009095279777,0.00008447574558
2,0.002331807573,-0.1423336496,0.01209189198,3.0447257,8.752555975,5.71728209,9.27035459,76.6072361,32.68731449,3.261235883,1.686263233,2.302005839,0.000251533806,-0.001857966125,0.000369926137,3975.60875,-538.2229453,2703.24235,0.00002713313753,-0.00002425314134,0.00001131711622
2,-0.0002614253556,-0.01499097144,0.001155675529,2.218856902,5.316035757,5.02321497,4.923325952,28.26023617,25.23268864,3.736029685,1.631187558,2.54625254,-0.00005309933937,-0.0005304616478,0.00004580072878,-18832.62602,-1885.150423,21833.71371,-0.00001078525775,-0.00001877060208,0.000001815134702
2,-2.90E-05,0.03597620322,-0.001441897427,3.361303544,5.688331567,5.397864011,11.29836151,32.35711602,29.13693588,2.590980786,1.648151917,1.915989988,-2.57E-06,0.001111848262,-0.00004948692729,-3.89E+05,899.4033034,-20207.35687,-2.27E-07,0.00003436178495,-0.000001698425926
2,0.0002864793958,0.03339702072,0.006731447159,3.570851846,6.093388411,5.56115508,12.7509829,37.12938232,30.92644582,2.77137927,1.429482486,2.081894001,0.00002246724021,0.0008994768732,0.0002176599017,44509.2495,1111.757322,4594.323493,0.000001762000653,0.00002422547365,0.000007037986291
2,0.002121366575,-0.07593765326,-0.003698761131,4.475051126,14.93614986,7.041464153,20.02608258,223.0885726,49.58221741,2.280263324,1.507713961,1.913738273,0.0001059301821,-0.0003403923939,-0.00007459854205,9440.180125,-2937.785973,-13405.08772,0.000005289610771,-0.000001525817257,-0.000001504542272
2,0.003381989523,-0.2228337391,0.01651023592,2.815338656,5.030230411,4.201007994,7.926131749,25.30321799,17.64846817,3.11823812,2.644867596,2.121203449,0.0004266885324,-0.008806537541,0.0009355053232,2343.629894,-113.5520056,1068.941005,0.0000538331365,-0.0003480402194,0.00005300773497
2,-0.0003380344555,-0.3029434898,0.007573913356,5.072547537,13.29227273,7.439160069,25.73073852,176.6845142,55.34110253,2.327531747,1.883771447,1.84147207,-0.00001313737867,-0.001714601255,0.0001368587363,-76118.68584,-583.2259815,7306.804281,-0.00000051057138,-0.000009704309758,0.000002473003428
2,0.0013447169,-0.01910722188,0.001250515229,5.221454199,12.32789972,5.353403956,27.26358395,151.9771116,28.65893391,2.296133292,1.582790509,1.841642099,0.00004932282206,-0.0001257243389,0.00004363439453,20274.5901,-7953.90939,22917.70083,0.000001809109989,-0.0000008272583788,0.000001522540743
2,-0.000805340857,-0.01830125524,0.002075504087,5.914853607,10.50363489,7.168986144,34.9854932,110.326346,51.39436233,2.251309863,1.316835028,1.759422508,-0.00002301927981,-0.0001658829093,0.00004038388635,-43441.84564,-6028.348577,24762.35178,-0.0000006579664227,-0.000001503565697,0.0000007857649072
2,0.003185541691,-0.03496282531,-0.000595731975,7.333520952,13.24350345,5.800212096,53.78052955,175.3903837,33.64246036,2.406545533,1.541451302,1.856675019,0.0000592322485,-0.0001993428863,-0.00001770774101,16882.69524,-5016.481995,-56472.47718,0.000001101369752,-0.000001136566795,-0.000000526350951
2,0.009122864789,0.08145796465,0.01303019291,5.511908315,8.014250327,5.920032172,30.38113327,64.22820831,35.04678092,2.33979503,1.626423907,2.014815369,0.0003002805954,0.001268258399,0.0003717942866,3330.21852,788.4828523,2689.659406,0.000009883785201,0.00001974612764,0.00001060851459
2,-0.001354492634,-0.1068548769,-0.01312239151,4.466293636,20.43987395,5.035915886,19.94777885,417.7884472,25.36044882,2.742568222,1.17434626,2.089459088,-0.00006790192755,-0.0002557631204,-0.0005174353026,-14727.12243,-3909.867844,-1932.608763,-0.000003403984377,-0.0000006121833241,-0.00002040323917
2,-0.001851463922,0.09888974451,0.003620034112,3.70020615,12.8401773,5.216699618,13.69152556,164.8701531,27.21395491,2.562053938,1.295602804,2.092170883,-0.0001352269997,0.0005998038011,0.0001330212431,-7394.972914,1667.211842,7517.596261,-0.000009876693371,0.000003638037509,0.000004887979111
2,-0.000587107855,-0.07156798657,-0.002079455671,4.177035754,9.269626543,5.940897572,17.44762769,85.92597625,35.29426396,2.163637116,1.776187971,1.716233027,-0.00003364972393,-0.0008329028041,-0.00005891766643,-29717.92583,-1200.620283,-16972.83787,-0.000001928613135,-0.000009693259715,-0.000001669326962
2,0.004027299848,0.2757813989,0.006558624295,3.70696207,13.07492345,5.941865044,13.74156779,170.9536233,35.3057602,2.152829505,1.319246854,1.857433197,0.0002930742627,0.001613194231,0.0001857664092,3412.104464,619.8881577,5383.104537,0.000021327571,0.000009436443643,0.000005261645923
2,0.001101319609,0.1866566728,0.003166811447,3.932159494,22.25592235,6.01764399,15.46187828,495.3260797,36.21203919,2.462972687,1.316943003,1.907756578,0.00007122806098,0.000376835948,0.00008745189495,14039.41068,2653.674644,11434.85799,0.000004606688765,0.0000007607835795,0.000002414995038
2,-0.002596873604,-0.01688252301,0.00382213891,4.820486017,12.61472571,6.45006478,23.23708544,159.1313047,41.60333567,2.189240915,1.311408191,1.871506785,-0.0001117555647,-0.0001060917778,0.00009187097256,-8948.100285,-9425.801141,10884.83089,-0.000004809362386,-0.0000006666933198,0.000002208259772
2,-0.004545282513,0.4089195547,-0.009772236391,4.034254452,18.38865309,6.689895552,16.27520899,338.1425623,44.7547025,2.384495723,1.388419148,1.886771148,-0.0002792764454,0.001209311102,-0.0002183510524,-3580.681495,826.9170756,-4579.780994,-0.00001715962269,0.000003576335063,-0.00000487884044
2,-0.005171734417,0.03716526289,-0.005401481131,3.676089045,19.82680136,5.693074637,13.51363066,393.1020521,32.41109882,2.316806565,1.273628556,2.198252699,-0.0003827050291,0.0000945435484,-0.0001666552918,-2612.978466,10577.13632,-6000.409523,-0.00002831992664,0.0000002405063721,-0.000005141920449
2,0.002085138988,0.124040046,0.0004646594761,4.838921609,18.05596794,6.452345276,23.41516234,326.0179784,41.63275956,2.134309594,1.305301092,1.859285109,0.00008905080212,0.0003804699564,0.00001116090985,11229.54512,2628.328422,89598.43002,0.000003803125548,0.000001167021396,0.000000268079992
2,0.004256107497,0.06935641967,0.009133859584,3.683238444,23.14098217,6.00184735,13.56624544,535.5050558,36.02217161,2.250744107,1.222608271,1.746779989,0.0003137277382,0.0001295159008,0.0002535621584,3187.47716,7721.059685,3943.806151,0.00002312561273,0.0000002418574753,0.000007039058088
2,-0.00063467521,-0.041908041,0.003875907993,3.535321901,15.96805749,4.599848527,12.49850094,254.9788601,21.15860647,2.674741641,1.626701909,2.28127283,-0.00005078010659,-0.0001643588844,0.0001831835191,-19692.7511,-6084.246698,5459.006382,-0.000004062895769,-0.0000006445980831,0.000008657636285
2,0.000319751779,-0.1595720997,4.35E-07,1.650696316,5.070029919,3.259359379,2.724798326,25.70520338,10.62342356,3.36147678,1.807913913,2.5459652,0.0001173487872,-0.006207774254,4.09E-08,8521.604899,-161.088332,2.44E+07,0.00004306696245,-0.0002414987411,3.85E-09
2,-0.0009329254101,0.1170944236,-0.005931270559,1.505700163,2.770973495,3.444514446,2.267132981,7.678294112,11.86467977,3.414048155,2.276496165,2.44266482,-0.0004115000832,0.0152500571,-0.0004999098732,-2430.133166,65.57352498,-2000.360572,-0.0001815068135,0.001986125678,-0.00004213429127
2,0.001069176899,-0.1088289113,0.004608407655,1.699076657,5.564062818,3.042135655,2.886861486,30.95879505,9.254589341,3.559359961,1.620476905,2.71026445,0.0003703596115,-0.003515282528,0.000497959173,2700.078434,-284.4721561,2008.196764,0.0001282914381,-0.0001135471365,0.00005380672817
2,0.001846024196,0.01681487132,0.003777672944,3.221379335,4.184831183,4.325735455,10.37728482,17.51281203,18.71198723,2.737312935,1.726343047,2.251948505,0.0001778908672,0.000960146851,0.0002018851818,5621.424056,1041.507347,4953.310545,0.00001714233253,0.00005482539579,0.00001078908292
2,-0.002198012087,0.09646422149,-0.0005592458366,2.440992113,4.03749641,4.734525139,5.958442497,16.30137726,22.41572829,3.021097817,1.96723859,2.119917829,-0.000368890375,0.005917550397,-0.00002494881403,-2710.832452,168.9888439,-40082.06557,-0.00006191053706,0.0003630092293,-0.000001113004838
2,-0.00115313508,-0.04705002267,-0.004699163348,1.918650459,4.003895504,3.891247759,3.681219583,16.03117921,15.14180912,3.371257046,2.039308199,2.504438488,-0.0003132481108,-0.002934907162,-0.0003103435864,-3192.357641,-340.7262802,-3222.235109,-0.00008509356852,-0.0001830749394,-0.00002049580628
2,0.002968301296,0.06221242809,0.003249994726,1.75694869,3.719332328,3.49820524,3.0868687,13.83343296,12.2374399,3.36228381,1.953467134,2.597884563,0.0009615897485,0.004497251568,0.0002655779929,1039.944531,222.3580302,3765.372233,0.0003115097667,0.0003251001816,0.00002170208761
2,0.0001496219703,0.004972565534,0.003394239768,1.348566952,3.042326177,2.16912865,1.818632825,9.255748569,4.705119099,3.699890719,2.454638086,2.887754252,0.00008227167588,0.000537240775,0.0007213929544,12154.85146,1861.362813,1386.207051,0.00004523820022,0.00005804401136,0.0001533208701
2,-0.001800722359,-0.05120332856,-0.006423505894,1.338440583,3.651551956,2.693889223,1.791423195,13.33383169,7.257039147,3.89017248,1.977036456,2.618725257,-0.001005190936,-0.003840106112,-0.0008851414143,-994.8358703,-260.4094707,-1129.762978,-0.0005611130519,-0.0002879971941,-0.0001219700482
2,0.0001812119855,-0.06605945864,-0.0007065291918,1.259408784,5.234118137,2.791118342,1.586110486,27.39599267,7.790341601,3.519722352,1.739666443,2.714708957,0.0001142492828,-0.002411281804,-0.00009069296675,8752.790174,-414.7171841,-11026.21334,0.00007203109986,-0.00008801585813,-0.00001164171886